nodeID,count
42744513,33
42497662,33
42870238,33
1372888725,33
42465234,33
42497134,33
42465257,33
42868886,33
42504285,33
42475116,33
42474104,33
42875054,33
42744500,33
1504153626,33
42744967,33
42432756,33
42787628,33
42534096,33
42807117,33
42465933,33
42499524,33
42526070,33
42768887,33
42466184,33
42465590,33
42741732,33
42471879,33
42875210,33
42747928,33
42748320,33
42805172,33
589100228,33
42475027,33
42781955,33
42433075,33
42528701,32
42860917,32
42486339,32
42735275,32
42438485,32
597700290,32
42465580,32
42721199,32
42809876,32
42442567,32
42519677,32
42876335,32
42744868,32
42826053,32
42769117,32
42465586,32
2844853159,32
42519812,32
42881815,32
42442613,32
3579432162,32
42882999,32
42856566,32
42513834,32
42464802,32
4575701542,32
42438923,32
42846151,32
42856667,32
1347292683,32
42481555,32
42505102,32
42497249,32
42807097,32
2141026500,32
42867941,32
42485012,32
42859481,32
42490847,32
42843646,32
42485052,32
2969849195,32
42484770,32
42816655,32
42860326,32
42900660,32
42497674,32
42490472,32
42817377,32
42830768,32
42742463,32
42514373,32
42880850,32
42720038,32
42883005,32
42490673,32
42739423,32
277628735,32
42453472,32
42811352,32
42759089,32
42895808,32
42523195,32
42465260,32
42431666,32
1372888722,32
42859260,32
42805818,32
42512326,32
42474958,32
2987758876,32
42837868,32
42500874,32
42427168,32
42744537,32
42482202,32
42439852,32
42832433,32
42858028,32
42427340,32
42815816,32
42736128,32
42735395,32
42843476,32
42429466,32
42457311,32
42759459,32
42843298,32
2439690422,32
5357866809,32
42474729,32
42428994,32
42720013,32
42455929,32
42877049,32
42467470,32
42490212,32
42485255,32
42739226,32
42766747,32
42933319,32
42883008,32
42788010,32
42429806,32
42743997,32
42735984,32
42485307,32
42467443,32
42888672,32
42871581,32
42498189,32
5021215668,32
42446177,32
42436364,32
42837130,32
1061531637,32
2756629994,32
42460896,32
42751940,32
42524228,32
42807867,32
42465927,32
2034007416,32
3788245304,32
43005234,32
42748754,32
2907939233,32
42429844,32
42469876,32
42443426,32
42464409,32
42496779,32
42511665,32
42427852,32
42449828,32
42886213,32
42492360,32
42741018,32
42488626,32
42427863,32
42874954,32
1061531730,32
42437222,32
42451604,32
42430951,32
42865691,32
42466967,32
42822285,32
42473485,32
42466227,32
42443811,32
42776415,32
42466423,32
42864890,32
42743103,32
42436651,32
43008975,32
42820559,32
42896538,32
42473152,32
42853140,32
42919007,32
2141026507,32
42853145,32
43014400,32
42488006,32
42476732,32
42469499,32
5176490257,32
2141026495,32
42807671,32
42476679,32
42767794,32
42492865,32
42847428,32
42477103,32
2089938031,32
42496577,32
42466038,32
42516279,32
42473115,32
42469657,32
42436770,32
3546004697,32
42865441,32
42474050,32
42536026,32
42756651,32
43017067,32
42505003,32
42917418,32
42502371,32
4486158221,32
42435940,32
42431447,32
42755794,32
42481663,32
4317282393,32
42445667,32
42778873,32
42435856,32
42477807,32
42429094,32
4163940359,32
42807132,32
42470385,32
42828302,32
42874625,32
42460320,32
42486817,32
3779614597,32
42430007,32
42836084,32
42532126,32
42437918,32
42491236,32
42822578,32
3486064022,32
42482037,32
42467111,32
42512094,32
42809332,32
42467138,32
42741933,32
4209643124,32
42923215,32
42483785,32
42495237,32
42466045,32
42739018,32
42822328,32
42433252,32
42482602,32
42747051,32
42899447,32
42787611,32
42446218,32
42818567,32
42740544,32
42897095,32
42484164,32
42429236,32
42480062,32
1372888757,31
42971267,31
42450052,31
42467482,31
42465322,31
42465340,31
42731513,31
42500506,31
42520468,31
42444129,31
42956442,31
42450061,31
42450066,31
42451932,31
42761259,31
42511503,31
42738434,31
42479161,31
42530773,31
42860586,31
42435869,31
42958318,31
42482506,31
561035369,31
42484402,31
42473153,31
42473222,31
42978400,31
42512277,31
42861092,31
42858089,31
42491808,31
42484317,31
42753410,31
42811782,31
42520341,31
42830750,31
42512126,31
42513907,31
42492658,31
42835454,31
42813191,31
588114979,31
2700927461,31
42465921,31
42444479,31
42444495,31
42466966,31
42747835,31
42973942,31
42880298,31
42827826,31
42428212,31
42452040,31
42787632,31
42768620,31
42513729,31
588036470,31
42896046,31
42968869,31
42465878,31
42465503,31
1692433916,31
42860618,31
42769064,31
561035333,31
42812916,31
42443513,31
42835637,31
42978384,31
42934657,31
589928035,31
42733156,31
42521410,31
42496954,31
42502797,31
42777806,31
42874557,31
42445635,31
42833146,31
42886898,31
42445664,31
42526691,31
42486287,31
42464621,31
42884144,31
42741825,31
42481672,31
598308332,31
42506832,31
598322078,31
42512828,31
42445740,31
42437992,31
42732872,31
42432135,31
42482039,31
42881560,31
42875879,31
42857855,31
42445620,31
42781404,31
42430594,31
42746080,31
42438247,31
42719550,31
42856216,31
42818563,31
42464758,31
42509037,31
42818627,31
42509015,31
42431453,31
42749565,31
42468673,31
42464676,31
42740977,31
42833266,31
42460695,31
4618691806,31
42516276,31
42431889,31
42921018,31
42487721,31
42505452,31
43006201,31
42435312,31
42496286,31
42875039,31
42516358,31
42477021,31
42535383,31
42446041,31
42776200,31
42918759,31
42918833,31
42496504,31
42807668,31
42476791,31
42516263,31
42477109,31
3530981348,31
42487581,31
42477383,31
42477376,31
42886269,31
42745421,31
42437204,31
42492385,31
42756713,31
42788166,31
42492457,31
42820232,31
42430550,31
3530981383,31
42487504,31
42460894,31
42864721,31
42460901,31
43005151,31
42473511,31
42496175,31
42519683,31
42834729,31
42494950,31
596776083,31
42433292,31
42485203,31
42744531,31
42478851,31
42485251,31
42519583,31
596776074,31
42823417,31
42890093,31
42890024,31
42494104,31
42747499,31
42823259,31
42876186,31
1942054781,31
42422050,31
1942054806,31
42876757,31
1825841742,31
42866850,31
42988457,31
2620907645,31
1372888754,31
42453610,31
42440679,31
595105581,31
42811320,31
42514188,31
42518571,31
42531876,31
42744469,31
1701260023,31
42454240,31
595939863,31
42500825,31
42988415,31
42871318,31
42737714,31
2620907646,31
42465043,31
42429211,31
42471586,31
42486048,31
42763313,31
42822867,31
3324555206,31
42872532,31
42528695,31
42873425,31
42501378,31
42435211,31
42719905,31
42478446,31
42481566,31
42763463,31
42965137,31
1273032397,31
3325564427,31
42719821,31
42466180,31
1260335264,31
42737452,31
42448930,31
42505402,31
42826878,31
42765913,31
42965635,31
42473397,31
42514710,31
42754125,31
42485640,31
42474052,31
42464936,31
42904930,31
42439581,31
42787881,30
42965592,30
1692433940,30
42482079,30
42815638,30
42960978,30
42491924,30
42825975,30
42444835,30
42815813,30
42751953,30
42473476,30
42499288,30
42492050,30
42473259,30
42895394,30
42445879,30
3779614608,30
42429840,30
42787648,30
42499394,30
42491859,30
42431797,30
42499527,30
42462719,30
559846492,30
42485579,30
42501930,30
42501905,30
1064257414,30
42486774,30
42501788,30
42438018,30
42780540,30
42470916,30
42856544,30
42875844,30
42431207,30
42515148,30
42515102,30
42517472,30
42468462,30
42822607,30
42929087,30
1332860726,30
42754941,30
42732755,30
42503055,30
42744815,30
42501379,30
42514989,30
42746283,30
42471377,30
1348430859,30
42485763,30
4081416473,30
42502563,30
42515794,30
42468960,30
42433069,30
622232007,30
42469624,30
42775271,30
42841760,30
42436793,30
42875001,30
42775127,30
42469369,30
42429032,30
42774867,30
42469299,30
42516166,30
42487499,30
42502055,30
42502502,30
42776441,30
42921128,30
42437142,30
598622247,30
42427855,30
42822303,30
42502012,30
3564847719,30
42487180,30
42433115,30
598321712,30
42469023,30
42502489,30
42439485,30
42439580,30
42431107,30
42932884,30
42843649,30
42484686,30
42870462,30
42467435,30
42490932,30
42759319,30
2924921640,30
42858036,30
42432928,30
42472407,30
42843686,30
42858101,30
42843689,30
42759512,30
42519108,30
1491225759,30
42843730,30
42752786,30
42427421,30
5333103777,30
42898092,30
42769035,30
42491453,30
42499982,30
42428034,30
42443413,30
42473043,30
42837127,30
42482869,30
42939835,30
42870538,30
42467476,30
42769905,30
42439620,30
42439849,30
42933229,30
4202594011,30
42753920,30
42431156,30
42903608,30
42503964,30
42514388,30
42514364,30
42746563,30
42902687,30
1372888698,30
42485084,30
42900781,30
42485041,30
2987758879,30
42824136,30
42901158,30
42837658,30
42435997,30
42490753,30
42843612,30
42421741,30
42514140,30
42530068,30
42843635,30
42467507,30
42492409,30
42831879,30
42445994,30
42493403,30
42833001,30
42427143,30
42521088,30
42505568,30
42809153,30
42512105,30
42887208,30
42989293,30
42969079,30
42883865,30
42465637,30
42450456,30
42508983,30
42883793,30
42478799,30
42763784,30
42495188,30
42534742,30
1905863520,30
2377652141,30
42480508,30
42996852,30
42466077,30
42497720,30
42860961,30
42890101,30
42814717,30
2312718550,30
42434264,30
42422000,30
42988433,30
42763850,30
42460374,30
42497672,30
42511427,30
42455252,30
42743345,30
42891045,30
42749511,30
2353013334,30
42434110,30
42498358,30
42509655,30
42498872,30
42992450,30
42765990,30
42749752,30
42828692,30
2548096493,30
42889891,30
42738562,30
42478287,30
42740237,30
42478643,30
42506427,30
42493154,30
395304772,30
42465893,30
42427216,30
42520301,30
42763068,30
42493173,30
42831362,30
42423101,30
42882435,30
274302633,30
42478081,30
449025263,30
42464776,30
42719580,30
42511934,30
42767034,30
42739778,30
42763602,30
42452951,30
42523975,30
42860595,30
42478065,30
42494989,30
42891391,30
42480222,30
42464800,30
42882434,30
42834778,30
42846164,30
2408379361,30
42496793,30
42740896,30
42506106,30
1946728281,30
42446604,30
42465543,30
42465288,30
42536089,30
43021377,30
42764750,30
42768178,30
42512495,30
42474930,30
42859998,30
42766943,30
42536220,30
42536237,30
279224456,30
42475031,30
2700932446,30
42867924,30
42844251,30
42760469,30
42435295,30
42435317,30
42844248,30
42743468,30
42508308,30
42479500,30
42466219,30
42476983,30
42861430,30
42865460,30
42431034,30
1942053995,30
42768455,30
42473603,30
42481669,30
42764810,30
42460999,30
42476378,30
42497398,30
42748522,30
42861072,30
42496038,30
42811194,30
42522995,30
42496668,30
42522116,30
43001119,30
42865671,30
42521481,30
42479021,30
42497729,30
2141026546,30
42728921,30
42765220,30
277031810,30
42522375,30
42447115,30
42520030,30
42978380,30
42500459,29
42758036,29
42867871,29
42465454,29
42838540,29
42719977,29
2966076343,29
276386564,29
1372888566,29
588178907,29
42980459,29
42749958,29
42441695,29
3285882620,29
42890714,29
42905283,29
42506247,29
596776127,29
42736040,29
42493674,29
42748177,29
42736029,29
42485057,29
42440287,29
42465221,29
42479402,29
42479388,29
42510409,29
42746566,29
42429641,29
42429644,29
42766701,29
42785941,29
42525154,29
42514092,29
42903338,29
42876980,29
42984107,29
42524929,29
42883101,29
42735857,29
42465262,29
42766750,29
42521127,29
42455887,29
42432305,29
1372888637,29
42465104,29
42493967,29
42490749,29
42504284,29
42478731,29
2663757235,29
42465099,29
42423295,29
42766523,29
42866842,29
42474897,29
42509643,29
42750271,29
42439486,29
42475511,29
42485079,29
42781862,29
596776156,29
42516741,29
42436944,29
42764893,29
42487576,29
43026052,29
1061531575,29
42864784,29
42460889,29
42476367,29
42865594,29
42734008,29
42476340,29
42476335,29
42496060,29
42817812,29
42774298,29
42516815,29
42922118,29
42922304,29
42516930,29
42756759,29
2262566514,29
42496768,29
42516940,29
42522394,29
42852347,29
42470159,29
42733546,29
42756066,29
42916205,29
42460956,29
42535489,29
42741445,29
42469496,29
4309627233,29
5031288142,29
42853471,29
2141026509,29
42516418,29
42433077,29
627905367,29
42436637,29
42427152,29
42476980,29
42421783,29
42776359,29
42917848,29
42422056,29
42436393,29
2141026491,29
42469651,29
42460979,29
42488291,29
598784326,29
42921023,29
42841717,29
42852336,29
42745695,29
598291139,29
42818490,29
42486353,29
42807109,29
42515153,29
42528515,29
42763572,29
42501581,29
42497287,29
42515017,29
42845135,29
42749754,29
42468390,29
42765717,29
42521149,29
42765729,29
42740228,29
42459180,29
42503266,29
42478396,29
42485824,29
42831671,29
1348697630,29
42740200,29
42506366,29
42990474,29
42497392,29
42475929,29
42846142,29
42765434,29
42874069,29
42527498,29
42421993,29
598043790,29
42434113,29
42745340,29
4205150909,29
246649429,29
42822438,29
42501914,29
42996826,29
42749552,29
42809145,29
42508955,29
42855779,29
42745168,29
42468716,29
42842481,29
42755244,29
42927060,29
42489155,29
42486604,29
42742095,29
42887958,29
42486504,29
42757399,29
42493634,29
42837865,29
42499847,29
42465568,29
42427352,29
42959081,29
42787548,29
42445426,29
42736651,29
42474031,29
42498997,29
42467307,29
561035356,29
42465583,29
42491799,29
42897099,29
42879014,29
42492223,29
42835663,29
42499477,29
42890780,29
42512434,29
471225012,29
42511215,29
42530959,29
42445558,29
42835668,29
42473431,29
42843699,29
42870376,29
42532117,29
42882433,29
280639522,29
42530895,29
42787556,29
42498881,29
42493286,29
42891350,29
42867996,29
42498838,29
42859214,29
42448203,29
42435858,29
42480491,29
42816118,29
42482469,29
42472625,29
42811960,29
42816283,29
4026460329,29
42836513,29
42499507,29
42847231,29
42466079,29
452382948,29
42747621,29
5146436880,29
1705270660,29
5146436893,29
42433513,29
42428468,29
42466796,29
1765378860,29
42499509,29
42520454,29
42512596,29
42824570,29
4202767401,29
42760389,29
42511123,29
42847418,29
42752473,29
42446184,29
42473019,29
42465939,29
2821304136,29
42730974,29
42446147,29
42894709,29
447825761,29
42899829,29
42474671,29
42473045,29
42761864,29
42729986,29
42520511,29
42472359,29
42429682,29
42736225,29
42533793,29
42432057,29
42490956,29
447832833,29
42473014,29
42432931,29
42429970,29
42473549,29
42978723,29
42497854,29
42492888,29
42441805,29
42473610,29
42482034,29
42956790,29
42511776,29
42524144,29
42499361,29
42783436,28
42718430,28
42874622,28
42486231,28
42882315,28
42499845,28
42809213,28
42730113,28
42517476,28
42489038,28
42926605,28
42822580,28
42760550,28
42489321,28
42448430,28
42501896,28
42464811,28
42425955,28
42746137,28
42855620,28
42428183,28
42814511,28
42743706,28
42438785,28
42843907,28
42887491,28
42477764,28
42477867,28
42434898,28
42511930,28
42506752,28
42421974,28
4950763054,28
42781112,28
3326202687,28
42818511,28
42513385,28
42515255,28
42787640,28
42832467,28
42809539,28
42520210,28
42519442,28
42505014,28
42427278,28
42834557,28
42807106,28
42887768,28
42515493,28
42775566,28
1257569597,28
42531407,28
42745890,28
42501635,28
42757384,28
42845142,28
42746065,28
5435873483,28
42443844,28
261367305,28
42842496,28
42740434,28
42874074,28
42970485,28
42787641,28
42452816,28
42492654,28
42845556,28
42469653,28
42756676,28
42756126,28
42473606,28
42460966,28
42481641,28
42756119,28
42477087,28
42788169,28
42820973,28
42477090,28
42473650,28
42821861,28
42733958,28
42826801,28
42815799,28
42460941,28
42508123,28
42469915,28
42469293,28
42487495,28
42845706,28
42865356,28
42428227,28
42815242,28
42965609,28
42473546,28
42473543,28
42756314,28
42512738,28
5391550839,28
42476952,28
42436575,28
673008453,28
42516422,28
42496549,28
42446152,28
2141026510,28
42869102,28
42815084,28
42505442,28
42835967,28
42469615,28
42446331,28
42431805,28
42469290,28
1061531631,28
42512274,28
42846838,28
42907474,28
42865822,28
42460622,28
42968133,28
42488731,28
42819589,28
3530981345,28
42477543,28
42836592,28
42760522,28
3779614590,28
42748421,28
42743349,28
42855368,28
42924362,28
42748414,28
42760534,28
42996893,28
42911549,28
42818958,28
42499696,28
42460674,28
42508756,28
42535067,28
42464433,28
42826040,28
42496649,28
42747489,28
42868806,28
42445489,28
42447176,28
42445481,28
42432178,28
42496052,28
42430557,28
42966144,28
42431508,28
42730044,28
43001805,28
42505380,28
1061531683,28
42466098,28
2827538006,28
42845897,28
42519973,28
42741819,28
42466510,28
42490221,28
42978251,28
42759487,28
42484011,28
42805716,28
42497520,28
42468128,28
42494090,28
42742441,28
5334946469,28
42510442,28
42989337,28
42899455,28
42899570,28
42431652,28
42475350,28
42465141,28
1369783105,28
42467155,28
42504106,28
42746781,28
42730818,28
42810477,28
42453586,28
3099327976,28
42429184,28
3779614622,28
42465273,28
42439601,28
42475522,28
42453468,28
42812832,28
42982303,28
42830984,28
42744608,28
42735878,28
3778313813,28
42933169,28
42471617,28
42735877,28
42861095,28
42475013,28
1372888565,28
42866912,28
42816096,28
42467863,28
42742836,28
42811784,28
595703226,28
42474570,28
42878829,28
42810983,28
42529893,28
42787292,28
42442664,28
42455059,28
42467828,28
42520472,28
42440345,28
42766897,28
42811101,28
42467831,28
42736331,28
42806300,28
3001741334,28
595491777,28
2922103648,28
42465246,28
276299128,28
42436001,28
42504097,28
42823909,28
42744088,28
42431154,28
42513775,28
3670609093,28
42442764,28
42753793,28
42735684,28
42810750,28
42753809,28
42434382,28
42471849,28
42500049,28
42500050,28
42743865,28
42474970,28
42837388,28
42837555,28
42943619,28
42474271,28
42822717,28
42748276,28
42900529,28
42465520,28
42817956,28
42742744,28
42869508,28
42478381,28
42478390,28
42485840,28
42869692,28
42517557,28
42905205,28
2924892678,28
4136067975,28
42742359,28
42504337,28
1347292549,28
42980931,28
42503114,28
42486125,28
42754951,28
42831859,28
42759246,28
42822694,28
3805380231,28
42753403,28
42486091,28
42441949,28
42889830,28
42955503,28
42943716,28
42441950,28
42761045,28
42511729,28
42858040,28
42511668,28
42478421,28
42497373,28
42522973,28
42472924,28
42528875,28
42472180,28
42825422,28
42432744,28
42843251,28
42517576,28
42503719,28
42458112,28
42844965,28
42730948,28
42905431,28
42472185,28
42464964,28
42435743,28
42465305,28
561035359,28
42427126,28
42475544,28
42467029,28
42747057,28
42484382,28
42731479,28
42490683,27
42885408,27
42834180,27
42885415,27
42493632,27
42826388,27
42500333,27
42508257,27
42536031,27
42492325,27
42490679,27
42492342,27
42835756,27
42522977,27
42890671,27
42490784,27
42492315,27
42429647,27
42430914,27
42864885,27
42845564,27
42730017,27
42867157,27
42895034,27
42870423,27
42861107,27
42518604,27
42488429,27
42490789,27
42527946,27
42522040,27
42837613,27
42429646,27
42500288,27
42918837,27
42497840,27
42900482,27
42496516,27
42493918,27
42837585,27
42866320,27
42519962,27
42501272,27
42869717,27
42843797,27
42874072,27
42505086,27
42856246,27
42832494,27
42501652,27
42498667,27
42513358,27
5396265663,27
42533882,27
42882817,27
42506310,27
42880041,27
42501245,27
42860576,27
42494627,27
42491368,27
42832820,27
42884017,27
42888400,27
42528705,27
42837788,27
42493044,27
42891686,27
42489402,27
42526054,27
42858419,27
42429825,27
42502948,27
42497281,27
42889653,27
42876049,27
42431007,27
42528479,27
42429563,27
42513453,27
42847357,27
42732798,27
42719666,27
42822744,27
42495019,27
42522744,27
42515167,27
42866625,27
42838611,27
42502656,27
42827047,27
42730085,27
42494080,27
42873790,27
42849635,27
42527642,27
42492617,27
42506170,27
42882056,27
42488676,27
42826882,27
42492746,27
42494055,27
42497683,27
42826154,27
42499500,27
42497707,27
42536742,27
42500110,27
42859679,27
42521667,27
42494081,27
42836706,27
42511497,27
42893083,27
42501891,27
42898825,27
42887204,27
42730809,27
42505791,27
42876760,27
42531579,27
42496914,27
42823255,27
42879289,27
42909571,27
42909684,27
42880280,27
42868119,27
42498825,27
42866667,27
42910761,27
42823434,27
42837960,27
42524213,27
42436439,27
42485047,27
42485295,27
42816408,27
42465147,27
42475474,27
42475374,27
42486791,27
42484348,27
42760393,27
42806439,27
42446066,27
42435301,27
42760441,27
276314980,27
42469898,27
42435230,27
42475114,27
42447076,27
42434989,27
42475008,27
42777866,27
42432679,27
42748367,27
5175589690,27
371337226,27
2757013647,27
42474204,27
42433811,27
42465279,27
42482599,27
42435470,27
42442788,27
42734286,27
42435850,27
42465465,27
42815322,27
42752596,27
42431517,27
42476349,27
42760042,27
42747802,27
2907939240,27
42476247,27
42476232,27
42741822,27
42807333,27
42752264,27
4205169120,27
42752256,27
1061531815,27
42773877,27
42468966,27
42476084,27
42444814,27
42469494,27
3779614587,27
2757013632,27
42464653,27
42476474,27
42473054,27
3785702957,27
42750165,27
42486201,27
42764633,27
42460714,27
42428032,27
42734985,27
42454368,27
596776173,27
42952542,27
42455026,27
42472558,27
42787527,27
42455396,27
42749557,27
42816122,27
42486122,27
42762930,27
42763620,27
42930512,27
42744538,27
2422186264,27
42471833,27
42460221,27
4202699378,27
42762518,27
2141026542,27
597748754,27
42787625,27
42486694,27
42760923,27
42449029,27
42473950,27
42765248,27
42467437,27
42473678,27
42473534,27
42761037,27
42780743,27
2711571360,27
42818549,27
42781334,27
42950558,27
42816220,27
2141026516,27
42473342,27
42473289,27
2700932457,27
42744819,27
42452076,27
42744811,27
42460893,27
42743756,27
42460882,27
42476374,27
103001653,27
42465495,27
42754936,27
42428912,27
42467790,27
42467081,27
42934609,27
42428480,27
42477935,27
42467820,27
42920995,27
3325564445,27
1372888676,27
42466799,27
42438798,27
42466792,27
42487575,27
42438949,27
1372888633,27
42737709,27
1701253580,27
1369722069,27
42477817,27
3174844147,27
42820293,27
1733614298,27
42468118,27
42487588,27
3099327951,27
42437916,27
42739751,27
42437773,27
42436308,27
42427873,27
42756256,27
1372888875,27
42479700,27
42978312,27
42467448,27
42769344,27
42480055,27
42467456,27
42756184,27
3531141548,27
42436935,27
42746937,27
42479234,27
1372888780,27
1372888760,27
42813890,27
42919262,27
42739319,27
1372888728,27
1506445762,27
4965762905,27
42480218,27
42810957,27
42988507,27
42487583,27
42740535,27
596669434,27
42768192,27
42477555,27
42734179,27
42759243,27
42937620,27
42427744,27
42465889,27
42807649,27
42768126,27
42477573,27
42435923,27
42465936,27
42753509,27
42436014,27
42427122,27
42440553,27
42770981,27
5329702160,27
42741344,27
42753927,27
42442417,27
1167605175,27
42487488,27
42476680,27
42487570,27
1773055860,27
42487573,27
42922640,27
42465507,27
42441956,27
42900865,26
42500769,26
42471838,26
42871293,26
42428179,26
596776177,26
42467749,26
1347130917,26
42873713,26
42471615,26
42824667,26
42771168,26
1064257420,26
596776150,26
42467480,26
42483842,26
42900618,26
42943862,26
42468814,26
42842569,26
42837933,26
42501084,26
42467463,26
42745394,26
42490828,26
42746472,26
42875476,26
42875472,26
42502151,26
42503970,26
42503788,26
42948021,26
42525184,26
42470818,26
42770584,26
42730944,26
42899657,26
42745303,26
42470391,26
42746479,26
42841335,26
42469948,26
42470895,26
42936134,26
42471197,26
42781574,26
42774205,26
42433080,26
42485010,26
42502046,26
42471056,26
42524883,26
42775577,26
42470939,26
42469621,26
42503271,26
42493330,26
42947842,26
42769913,26
42431773,26
42843603,26
42899537,26
42471113,26
42487999,26
42500760,26
42477120,26
42481572,26
42496367,26
42741432,26
42893925,26
5031286591,26
42477092,26
42885588,26
42887572,26
42833340,26
42492600,26
42477630,26
42477666,26
42740742,26
42808961,26
43012101,26
42807755,26
42481677,26
42496531,26
42737719,26
42884326,26
42496559,26
42741665,26
42481825,26
42965581,26
42535210,26
42431802,26
42492340,26
42895038,26
42430861,26
42492280,26
42883861,26
42968801,26
42480600,26
42497297,26
42974647,26
42988446,26
42811104,26
42985764,26
5007364291,26
42479176,26
42980944,26
42890662,26
42480513,26
42493158,26
42480069,26
42812959,26
42829123,26
42891126,26
42812257,26
42720014,26
42972458,26
42494539,26
42809924,26
42892735,26
42494837,26
42809893,26
4205909307,26
42832347,26
42727095,26
42832358,26
42477907,26
42968905,26
42477871,26
42477854,26
42832499,26
42495232,26
42834735,26
274282068,26
42500755,26
42531330,26
42483674,26
42816068,26
42483607,26
42836831,26
42473077,26
42879705,26
42896778,26
42473413,26
42787650,26
42473252,26
42836264,26
5155326557,26
482572639,26
42499502,26
42825539,26
42500048,26
42530908,26
42530580,26
42825534,26
42530551,26
42472392,26
588152215,26
42472342,26
42472336,26
42491408,26
42432932,26
42530277,26
42483768,26
42953915,26
42953531,26
42837705,26
42737052,26
42473442,26
42742386,26
42475346,26
42497681,26
42492001,26
42835172,26
42492008,26
42834969,26
42883118,26
42492114,26
42788133,26
42815824,26
42497493,26
42730048,26
42475502,26
42475559,26
42497420,26
42475118,26
42962436,26
42737265,26
42474971,26
42482473,26
42432669,26
42883002,26
42474539,26
42882983,26
42498634,26
42474072,26
42474010,26
42498737,26
42533422,26
42473888,26
42737104,26
42815991,26
5155326553,26
42735795,26
42824118,26
42521282,26
42755012,26
42845667,26
42752592,26
42757621,26
42746768,26
42514914,26
42845732,26
42514854,26
42449570,26
42449576,26
42508952,26
42749561,26
42856715,26
42487605,26
2402842567,26
42818637,26
42439588,26
42509107,26
42449593,26
42434156,26
2141026492,26
2141002593,26
42464761,26
42506318,26
42817758,26
3779614583,26
42452485,26
42845004,26
42866384,26
42512085,26
42464794,26
42760854,26
2099150501,26
42755063,26
42489692,26
42513595,26
42845436,26
42865618,26
42733848,26
42519258,26
42515144,26
3638058983,26
42449631,26
42434910,26
42849658,26
42486426,26
42822266,26
42863053,26
42913788,26
42862733,26
42762677,26
42510240,26
42921124,26
42451650,26
42753583,26
42519007,26
42822622,26
42510386,26
42453943,26
42453934,26
42486245,26
42452330,26
42857858,26
42753505,26
42858080,26
42509659,26
42440347,26
42921111,26
42513688,26
2922103642,26
42487552,26
42517892,26
42521152,26
42442722,26
42927659,26
42442717,26
42486041,26
42733497,26
42521141,26
42818107,26
42435876,26
42442502,26
42761092,26
42450814,26
42915404,26
42763143,26
42464945,26
42506332,26
42447435,26
42466234,26
42444837,26
2812430120,26
42485214,26
42747275,26
42466447,26
42505468,26
42431467,26
42466259,26
42516245,26
42823915,26
42918827,26
42768008,26
3564478996,26
42435328,26
42512292,26
1919595912,26
42747616,26
42852372,26
42490303,26
42843884,26
42732087,26
42747029,26
42436539,26
3552687146,26
42769236,26
42467339,26
42824049,26
42519494,26
42735716,26
42516427,26
42467143,26
1669024974,26
42512923,26
42421810,26
42486798,26
42488041,26
42466962,26
42524215,26
42519680,26
42436400,26
42844023,26
42822559,26
42446455,26
42513300,26
42433797,26
42519990,26
42858947,26
42490027,26
42465318,26
42858925,26
3509309096,26
42447249,26
42513314,26
42512380,26
42506095,26
3805380219,26
42513354,26
1942054778,26
42444097,26
42924305,26
42485314,26
42438228,26
42523427,26
42452700,26
3881994564,26
42512488,26
42512592,26
42756784,26
42431482,26
42766986,26
3779614613,26
42446733,26
42515994,26
42818761,26
42759121,25
42534515,25
42475608,25
42427936,25
42476728,25
42427519,25
42496862,25
4591341543,25
42883869,25
42476355,25
42496786,25
42442592,25
42444355,25
42443817,25
42496904,25
42476347,25
42476056,25
42742098,25
42496959,25
42883707,25
5334045988,25
272194254,25
42435885,25
42442604,25
42476306,25
42887654,25
42807781,25
42516925,25
42437465,25
42852341,25
42431015,25
42988236,25
42755791,25
42755574,25
42755266,25
42515689,25
42478725,25
42890078,25
42431009,25
42855624,25
42438068,25
42831652,25
42515358,25
42478436,25
42494788,25
42493966,25
42831053,25
43009438,25
42739444,25
42739007,25
42479740,25
42828917,25
42436610,25
42479643,25
42756231,25
42978408,25
42516378,25
42479515,25
42979474,25
42811688,25
42436374,25
42811610,25
3564478995,25
3530981362,25
42516074,25
42756749,25
42478113,25
42517313,25
42494926,25
42832143,25
42753824,25
42436056,25
42808189,25
42740995,25
42886351,25
42886178,25
42885759,25
42436055,25
42807952,25
42518700,25
43005581,25
42496292,25
42741397,25
42440785,25
42496384,25
42514080,25
42496391,25
42477575,25
42753861,25
42740725,25
42438702,25
42477968,25
42809602,25
42477951,25
42755134,25
42740468,25
42832351,25
42429727,25
42495108,25
42495318,25
42850028,25
42495230,25
3324555176,25
42477825,25
42495278,25
42513071,25
42757913,25
42475575,25
42498829,25
42519630,25
3805380207,25
42748392,25
42745261,25
42464856,25
42745318,25
42470082,25
598622326,25
42866478,25
42434077,25
598643748,25
42475509,25
42469719,25
42428460,25
42465250,25
42776189,25
42469520,25
42523216,25
42775400,25
42866935,25
42845245,25
42464444,25
42865600,25
42765212,25
42500887,25
42786700,25
42529318,25
42749568,25
2402842566,25
42744694,25
42749531,25
42501196,25
42460582,25
42460934,25
42471180,25
42864792,25
42460982,25
42744841,25
42865382,25
597727994,25
42430164,25
42469320,25
42469250,25
42469029,25
1347335679,25
1348724169,25
1348849468,25
42427112,25
42525170,25
42503949,25
42768828,25
1372888681,25
